,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
11604,0,0,0,2,0,1110.03861,1,1,26.9883,75.5846,23.0
11605,0.5,0,0,1,0,650.026001,1,1,28.684262,77.357147,100.0
11606,0.5,0,1,1,0,600.0600059999999,1,1,28.576117,77.382136,20.0
11607,0.5,0,0,3,0,1812.953238,1,1,26.807408,75.83865899999999,72.5
11608,0.5,1,0,2,0,858.2907232000001,0,1,28.637077,77.362066,23.5
11609,0.5,1,1,4,0,3469.052401,0,1,30.654128000000004,76.732427,190.0
11610,0.5,1,1,3,0,861.7758597999999,0,1,45.073846,7.680335,65.9
11611,0.5,0,1,2,0,1080.175303,1,1,30.662283,76.822397,41.9
11612,0,0,0,2,0,1054.1447050000002,1,1,12.843566,77.652108,44.0
11613,0.5,1,1,2,0,920.568122,0,1,19.05871,72.89969,140.0
11614,0,0,0,3,0,998.8014383,1,1,22.630965,88.378465,25.0
11615,0.5,1,0,2,0,950.3342884,0,1,30.715271,76.681229,19.9
11616,0.5,0,1,1,0,688.0349052,1,1,19.076466,72.999804,41.0
11617,0,0,1,2,0,1072.041166,1,1,18.427234,73.889969,50.0
11618,0,0,0,2,0,1150.1138130000002,1,1,21.933219,86.74067,96.0
11619,0,0,0,2,0,1000.0,1,1,12.96991,77.59796,50.0
11620,0.5,1,1,2,0,1101.928375,0,1,18.966114,73.148278,100.0
11621,0.5,0,1,2,0,1313.62525,1,1,28.5035,77.426447,59.1
11622,0.5,0,1,2,0,1258.581236,1,1,18.5438,73.9438,110.0
11623,0.5,0,1,3,0,1590.214067,1,1,26.900926,75.775927,52.0
11624,0.5,0,0,2,0,1350.0,1,1,30.658839,76.681686,54.0
11625,0,0,0,2,0,1600.0,1,1,14.433329999999998,79.96667,40.0
11626,0.5,0,0,2,0,1338.055884,1,1,30.752321,76.772816,34.0
11627,0.5,0,0,2,0,1000.0,1,1,18.507135,73.783055,90.0
11628,0,0,1,2,0,990.0990099,1,1,28.5035,77.426447,45.0
11629,0.5,0,1,2,0,768.7379885,1,1,19.222101,72.988231,120.0
11630,0,0,0,2,0,950.209046,1,1,21.186905,72.97787,25.0
11631,0.5,0,0,3,0,2008.032129,1,0,28.394375,77.35722700000001,75.0
11632,0.5,0,0,3,0,1503.436426,1,1,20.26444,85.82806,70.0
11633,0.5,1,0,2,0,825.0371267,0,1,27.685618,85.325317,150.0
11634,0,0,0,3,0,1600.0,1,1,11.026678,76.903583,70.0
11635,0.5,0,1,2,0,1307.8112,1,1,12.8855,77.5638,110.0
11636,0.5,0,1,1,0,650.0397984,1,1,28.5889,77.3352,49.0
11637,0.5,0,1,2,0,1075.076151,1,1,19.218498,72.992114,120.0
11638,0.5,1,0,1,0,580.0,0,0,19.249861,72.96386600000001,75.4
11639,1,0,1,2,0,834.6813329,1,0,18.55,75.0,25.8
11640,0,0,0,2,0,910.2053325,1,1,21.118085,79.23925899999999,29.7
11641,0,0,0,3,0,1550.169109,1,1,28.674211,77.404028,55.0
11642,0.5,0,0,3,0,2109.8901100000003,1,1,19.05871,72.89969,480.0
11643,0,0,0,2,0,950.1689189,1,1,28.63676,77.36315,45.0
11644,0,0,0,2,0,1132.5574789999998,1,1,12.843566,77.652108,39.9
11645,0,0,0,3,0,1269.047619,1,1,12.93,80.11,53.3
11646,0,1,1,2,0,984.1574652,0,1,28.698133,77.335746,41.0
11647,0.5,0,0,2,0,1150.828248,1,1,18.647126,73.763802,66.0
11648,0.5,0,1,2,0,1049.180328,1,1,26.91868,75.750399,32.0
11649,0.5,0,1,3,0,1820.250284,1,1,28.522931,77.357078,80.0
11650,0.5,0,0,3,0,1233.183857,1,1,22.461348,88.318428,33.0
11651,0.5,0,1,2,0,900.0,1,1,19.139348,72.820458,360.0
11652,0.5,0,1,2,0,1035.014314,1,1,28.576117,77.382136,47.0
11653,0.5,1,0,1,0,615.0691952999999,0,1,24.69028,78.41889,36.0
11654,0.5,0,1,3,0,2056.137331,1,1,19.049513,72.91920400000001,430.0
11655,0,0,0,2,0,650.0956022999999,1,1,22.808263,86.21182900000001,17.0
11656,0.5,0,0,2,0,832.2698774,1,1,28.662407,77.139149,150.0
11657,0.5,0,0,2,0,1017.060367,1,1,18.52361,73.84778,62.0
11658,0,1,0,3,0,925.0693802,0,1,23.928951,86.523706,40.0
11659,0.5,0,0,2,0,641.9772901,1,1,24.090195,87.990011,160.0
11660,0,0,1,2,0,1245.01992,1,1,13.04034,77.591347,100.0
11661,0.5,0,0,1,0,510.0136833000001,1,1,22.5855,88.427,82.0
11662,1,1,1,2,0,1531.073446,0,0,25.025959,75.873414,54.2
11663,1,0,1,2,0,897.9591837000002,1,0,12.86,77.786,22.0
11664,0.5,0,1,2,0,1118.864852,1,1,12.896796,77.5724,48.1
11665,0.5,0,0,3,0,1350.024546,1,1,28.5679,77.3679,110.0
11666,0.5,0,0,3,0,1714.985708,1,1,19.043302,73.061357,210.0
11667,0,0,0,2,0,754.8309178999999,1,1,26.225345,78.156295,25.0
11668,0.5,0,1,2,0,1249.917769,1,1,22.803593,83.755013,190.0
11669,0.5,0,0,2,0,610.8108107999999,1,0,12.78333,80.18333,22.6
11670,0.5,0,0,3,0,1461.063413,1,1,22.53028,88.33417,97.0
11671,0.5,1,1,3,0,1202.983399,0,1,20.07911,73.911636,150.0
11672,0,0,0,2,0,1250.0,1,1,12.919423,77.522774,65.0
11673,0.5,1,1,4,0,2430.379747,0,1,30.662283,76.822397,96.0
11674,0.5,0,0,2,0,1010.10101,1,1,19.0168,73.09646,80.0
11675,0.5,0,0,3,0,1549.950683,1,1,18.475864,73.89000899999999,110.0
11676,0.5,0,1,3,0,1445.652174,1,1,28.59632,77.38143000000001,66.5
11677,0.5,0,0,2,0,850.2289078,1,1,28.629811,77.434197,26.0
11678,0.5,0,0,3,0,1415.285079,1,1,22.54111,88.33778000000001,70.0
11679,0,0,0,2,0,2600.104004,1,1,20.26444,85.82806,50.0
11680,0,0,0,2,0,950.0239502,1,1,28.587859,77.35592700000001,59.5
11681,0.5,0,1,3,0,1157.072606,1,1,12.86,77.786,80.0
11682,0.5,1,1,3,0,2548.283262,0,1,28.5679,77.3679,190.0
11683,0.5,1,0,2,0,1171.646163,0,1,19.01798,72.84476,240.0
11684,0,0,0,2,0,973.1543624,1,1,19.894104,102.136839,58.0
11685,0.5,0,0,3,0,1992.204417,1,1,21.17,72.83,92.0
11686,0.5,1,1,2,0,650.0,0,0,13.23,77.7,39.0
11687,0.5,0,0,3,0,1350.337584,1,1,26.91868,75.750399,36.0
11688,0.5,1,1,3,0,1020.906387,0,0,22.281215,70.789479,230.0
11689,0.5,0,1,2,0,790.0178916,1,1,19.139348,72.820458,340.0
11690,0.5,0,1,2,0,475.0103263,1,1,28.394375,77.35722700000001,23.0
11691,0.5,0,0,2,0,1250.0,1,1,28.644695,77.33895600000001,65.0
11692,0,0,1,2,0,1385.18024,1,1,12.9381,77.7042,83.0
11693,0.5,0,0,2,0,825.1676122,1,1,28.506454,77.40956800000001,32.0
11694,0,0,0,2,0,900.090009,1,1,16.708038000000002,74.182597,40.0
11695,0,0,1,2,0,1017.087063,1,1,12.919987,77.489265,75.0
11696,0,0,0,1,0,500.0,1,1,20.386816,72.90114799999999,50.0
11697,0,0,0,2,0,1250.0,1,1,26.832353,75.841749,32.0
11698,0.5,1,1,3,0,1649.970536,0,1,18.558319,73.77588,140.0
11699,0,0,0,2,0,1300.148588,1,1,22.47,70.07,35.0
11700,0,0,0,2,0,1075.268817,1,1,13.0318,77.6583,37.0
11701,0.5,0,0,3,0,2012.882448,1,1,22.54111,88.33778000000001,150.0
11702,0,0,0,3,0,1725.3439030000002,1,1,28.9196,76.8972,74.0
11703,0,0,0,2,0,943.1092181,1,1,12.86,77.786,31.0
11704,0,0,0,2,0,1269.751693,1,1,28.656129,77.497742,45.0
11705,0.5,0,0,2,0,861.1241583999999,1,1,15.545,73.76306,55.0
11706,0.5,1,1,3,0,907.65588,0,0,24.862517,78.28246700000001,92.0
11707,0.5,0,0,2,0,1040.101699,1,1,12.96991,77.59796,90.0
11708,0,0,0,2,0,830.0506472,1,1,22.648322,88.4431525,29.5
11709,0.5,0,1,4,0,2266.009852,1,1,18.097689000000003,74.735239,230.0
11710,0,0,0,2,0,986.1932939,1,1,25.427827,83.06955,40.0
11711,0,0,0,2,0,1120.0,1,1,16.324317,80.400707,42.0
11712,0.5,1,1,3,0,930.8320206,0,1,19.222101,72.988231,130.0
11713,0,0,0,2,0,1288.217108,1,1,28.9196,76.8972,75.0
11714,0.5,0,0,3,0,1350.0,1,1,17.6672,83.2051,37.8
11715,0,0,0,2,0,1440.144014,1,1,23.166495,72.63429000000001,48.0
11716,0.5,1,1,1,0,450.0,0,0,19.038205,73.06612,54.0
11717,0,0,1,3,0,1500.0,1,1,26.8626,75.7633,57.6
11718,0.5,0,1,2,0,1100.058514,1,1,24.69028,78.41889,94.0
11719,0.5,1,1,2,0,759.7597598,0,0,27.16726,75.70950500000001,75.9
11720,0.5,0,0,1,0,689.2585382999999,1,1,19.218498,72.992114,77.9
11721,0,0,0,1,0,649.9133449,1,1,19.77,74.48,15.0
11722,0.5,1,0,2,0,603.9638794,0,0,24.69028,78.41889,51.5
11723,0,0,0,2,0,1095.17601,1,1,12.96991,77.59796,42.0
11724,0.5,0,1,1,0,422.7287138,1,0,19.05871,72.89969,120.0
11725,0,0,0,2,0,1098.807496,1,1,22.471606,70.061222,38.7
11726,0.5,1,1,2,0,807.1428571,0,1,19.6394,72.7256,22.6
11727,0.5,0,0,1,0,800.0,1,1,24.6902,78.416,55.0
11728,0.5,1,1,1,0,402.7472527,0,0,18.96,72.82,73.3
11729,0,0,0,1,0,495.2380952,1,1,58.69175268,-117.0016994,5.2
11730,0.5,0,0,2,0,1318.181818,1,1,18.440853,73.90536,58.0
11731,0.5,0,0,3,0,1285.077367,1,1,28.506454,77.40956800000001,49.0
11732,0.5,0,0,3,0,1200.0,1,1,22.282765,70.776496,60.0
11733,0.5,0,0,2,0,979.0550414,1,1,28.538774,77.366515,20.1
11734,0,0,0,2,0,955.2656104,1,1,29.014547,79.414653,20.5
11735,0.5,0,0,2,0,1250.0,1,1,9.930471,76.271273,52.0
11736,0.5,1,0,4,0,2220.063827,0,1,13.008669,77.629239,160.0
11737,0.5,0,0,1,0,590.1044031,1,1,28.527597,77.389374,26.0
11738,0.5,0,0,2,0,1536.657808,1,1,15.438519,74.990374,98.3
11739,0.5,0,1,2,0,1123.974373,1,1,19.216097,72.821721,100.0
11740,0.5,0,0,3,0,1290.000416,1,1,19.1615,72.8731,310.0
11741,0,0,0,3,0,1575.375667,1,1,12.880421,77.774422,65.0
11742,0,0,0,2,0,1260.311641,1,1,14.415772,79.964576,27.5
11743,0.5,0,0,1,0,680.9669731,1,1,19.213466,72.835096,100.0
11744,0.5,0,1,3,0,91469.6814,1,0,19.249861,72.96386600000001,8900.0
11745,0,0,0,2,0,593.9123979,1,1,22.206071,69.658728,16.0
11746,0.5,0,0,2,0,1010.10101,1,1,13.009576,77.54656700000001,85.0
11747,0.5,0,0,1,0,630.1197227000001,1,1,19.4559,72.8114,30.0
11748,0.5,0,0,2,0,650.0,1,1,22.605438,88.422084,23.4
11749,0.5,0,1,2,0,1047.120419,1,1,12.96991,77.59796,88.0
11750,0.5,1,1,1,0,651.8904824,0,1,18.651598,73.735448,30.0
11751,0,0,0,2,0,1100.110011,1,1,28.5216,77.3863,60.0
11752,0.5,0,1,3,0,1990.049751,1,1,28.651918,77.348794,180.0
11753,0.5,1,0,5,0,4175.0647850000005,0,1,22.491565,88.402473,290.0
11754,0.5,0,1,4,0,2625.9250420000003,1,1,12.928575,77.58572099999999,220.0
11755,0,0,0,3,0,2400.1371510000004,1,1,12.928575,77.58572099999999,140.0
11756,0.5,0,0,3,0,1895.477931,1,1,30.662283,76.822397,70.0
11757,0.5,0,0,3,0,1499.863649,1,1,26.91868,75.750399,55.0
11758,0.5,1,1,3,0,634.3046638,0,0,18.5853,73.7413,89.9
11759,0,0,0,1,0,300.0428633,1,1,26.807408,75.83865899999999,7.0
11760,0,0,0,2,0,843.9545298,1,1,26.8626,75.7633,24.5
11761,0.5,0,0,2,0,954.7738693,1,1,24.69028,78.41889,28.5
11762,0.5,1,1,3,0,1524.390244,0,0,22.288976,73.128222,35.0
11763,1,1,0,2,0,992.6470588,0,0,22.54111,88.33778000000001,64.8
11764,0.5,0,0,3,0,1880.170469,1,1,18.558319,73.77588,150.0
11765,0.5,1,1,3,0,1575.0,0,1,30.662283,76.822397,69.3
11766,0.5,0,0,2,0,1204.819277,1,1,19.1955,72.8728,160.0
11767,0.5,0,0,1,0,358.0123156,1,1,18.977995,72.850686,100.0
11768,0.5,0,1,3,0,2451.904942,1,1,30.661104,76.746082,130.0
11769,0,0,1,3,0,1300.236407,1,1,22.056816,73.10999,33.0
11770,0.5,0,0,2,0,955.0290135,1,1,21.554795,79.672938,39.5
11771,0.5,0,0,2,0,1200.087279,1,1,19.076466,72.999804,110.0
11772,0.5,0,0,3,0,1660.172793,1,1,12.928575,77.58572099999999,98.0
11773,0.5,1,0,2,0,1191.789216,0,0,28.376683,77.047179,77.8
11774,0.5,0,1,3,0,1703.9106149999998,1,1,30.662283,76.822397,54.9
11775,0.5,0,0,4,0,2960.039467,1,1,28.5574,77.15899999999999,180.0
11776,1,1,1,2,0,1323.076923,0,0,30.3018,78.015,51.6
11777,0.5,0,0,2,0,1290.084777,1,1,30.662283,76.822397,35.0
11778,0.5,0,0,2,0,1000.0,1,1,22.54111,88.33778000000001,33.0
11779,0.5,0,0,2,0,820.1892744,1,1,22.617564,88.427982,26.0
11780,0.5,0,1,3,0,1940.109658,1,1,28.392679,77.344375,92.0
11781,0.5,0,1,2,0,1125.118612,1,1,24.69028,78.41889,83.0
11782,0,0,0,2,0,872.0296490000001,1,1,19.164548,73.52786800000001,40.0
11783,0,0,0,2,0,828.1110116,1,1,22.72,88.38,18.5
11784,0.5,0,0,2,0,1099.954359,1,1,26.832353,75.841749,24.1
11785,0.5,0,0,2,0,955.0938338,1,1,28.568096,77.390253,57.0
11786,0,0,1,2,0,989.8904802,1,1,28.5035,77.426447,47.0
11787,0.5,0,0,4,0,2983.870968,1,1,28.440728000000004,77.114195,370.0
11788,0.5,0,1,3,0,1334.615385,1,0,26.843849,80.942867,34.7
11789,0.5,1,0,3,0,1750.18423,0,1,12.8458,77.6727,95.0
11790,0,0,0,1,0,513.0836326,1,1,22.491565,88.402473,30.0
11791,0.5,1,1,3,0,1705.069124,0,1,30.662283,76.822397,62.9
11792,0.5,0,0,1,0,550.2063274000001,1,1,28.2102,76.8606,12.0
11793,0,0,0,2,0,1012.009176,1,1,12.9381,77.7042,75.0
11794,0,0,0,3,0,1185.214946,1,1,12.9053,80.1986,59.0
11795,0.5,0,0,2,0,1000.0,1,1,28.716907,77.12469899999999,95.0
11796,0.5,0,0,4,0,1399.160504,1,1,24.69028,78.41889,490.0
11797,0,1,0,2,0,850.0991782,0,1,22.498882,88.31755600000001,30.0
11798,0.5,0,0,2,0,650.026001,1,1,19.1983,72.8409,150.0
11799,0.5,0,1,3,0,1646.84355,1,1,28.546788,77.37849399999999,90.0
11800,0,0,0,2,0,860.0,1,1,18.5823,73.983,43.0
11801,0.5,0,0,3,0,1590.151321,1,1,28.431862,77.351104,62.0
11802,0.5,0,0,1,0,679.7706797999999,1,1,18.637802,73.745912,33.2
11803,0,0,0,2,0,1455.074573,1,1,12.96991,77.59796,120.0
11804,0.5,0,1,3,0,1875.779496,1,1,30.6665,76.8625,75.2
11805,0,0,0,1,0,750.0,1,1,17.638457,83.124941,15.0
11806,0.5,0,1,2,0,1345.017322,1,1,30.661104,76.746082,66.0
11807,0,0,0,3,0,1700.1020059999998,1,1,21.201983,81.374348,50.0
11808,0,0,0,4,0,2304.147465,1,1,12.919423,77.522774,120.0
11809,0.5,0,1,2,0,1399.176955,1,1,28.558047,77.392752,85.0
11810,0.5,1,1,2,0,1160.934552,0,1,19.1759,72.9522,160.0
11811,0,0,0,2,0,1355.01355,1,1,12.95619,77.70194000000001,120.0
11812,0.5,0,1,1,0,610.0316313,1,1,19.35269,72.864824,27.0
11813,0.5,0,0,2,0,900.0163639,1,1,19.116670000000003,73.73333000000001,55.0
11814,0.5,0,0,3,0,1410.033233,1,1,18.5956,73.7981,89.1
11815,0,0,0,2,0,1075.05864,1,1,28.602325,77.40199399999999,55.0
11816,0.5,0,0,3,0,1510.003775,1,1,21.0,77.0,80.0
11817,0.5,0,0,2,0,1050.213325,1,1,24.395822,78.989627,32.0
11818,0.5,1,1,3,0,2548.160228,0,1,28.5679,77.3679,250.0
11819,0.5,1,1,1,0,567.8571429,0,1,19.6394,72.7256,15.9
11820,0.5,0,0,3,0,1445.270988,1,1,12.968,80.1502,68.0
11821,0.5,1,1,3,0,830.3093671,0,1,19.12,72.91,270.0
11822,0.5,1,1,1,0,307.9637501,0,0,19.1758,72.8643,76.8
11823,0.5,0,0,2,0,1050.057537,1,1,22.5855,88.427,73.0
11824,0.5,1,0,2,0,780.0,0,1,22.54111,88.33778000000001,31.2
11825,0.5,0,1,2,0,1174.724867,1,1,19.141644,72.842908,190.0
11826,0,0,0,1,0,600.1091107000001,1,1,19.811319,72.76894,22.0
11827,0.5,0,1,3,0,1712.838844,1,1,20.07911,73.911636,230.0
11828,0.5,0,0,2,0,917.9589795,1,1,12.778033,77.632191,36.7
11829,0,0,0,1,0,695.611578,1,1,22.294094,73.23368599999999,14.9
11830,1,0,0,3,0,1600.162042,1,1,12.96991,77.59796,79.0
11831,0.5,0,1,2,0,1049.868766,1,1,18.52361,73.84778,60.0
11832,0.5,0,0,2,0,1067.104453,1,1,18.5823,73.983,52.0
11833,0,0,0,3,0,1200.0,1,1,22.648322,88.4431525,48.0
11834,0,0,0,2,0,1172.103927,1,1,18.602428,73.787111,60.0
11835,0,0,0,2,0,1170.154185,1,1,21.1335,79.0552,85.0
11836,0,0,0,2,0,732.0362165,1,1,28.65998,77.37027900000001,38.0
11837,0.5,1,1,2,0,720.8691622,0,1,24.69028,78.41889,140.0
11838,0,0,0,2,0,1000.0,1,0,20.92019,74.779969,35.0
11839,0.5,0,0,2,0,1000.0,1,1,22.337395,73.225215,34.0
11840,0.5,1,1,1,0,872.7450024,0,1,18.966114,73.148278,53.7
11841,0.5,0,0,4,0,2272.440348,1,1,19.1615,72.8731,360.0
11842,0.5,0,0,3,0,1735.0479690000002,1,1,28.396092,76.972169,85.0
11843,1,1,1,1,0,600.0,0,0,19.13057,72.833721,18.0
11844,0,0,1,1,0,659.8482349,1,1,12.88419,74.85526,20.0
11845,0.5,1,1,2,0,543.9216753,0,1,19.112496,72.932748,100.0
11846,0,0,0,2,0,999.6722386,1,1,21.235342000000003,72.917751,30.5
11847,0.5,0,0,2,0,980.0423682,1,1,19.2836,72.8675,87.9
11848,0.5,0,0,3,0,2000.0,1,1,22.54111,88.33778000000001,110.0
11849,0.5,0,0,2,0,810.0240476,1,1,19.2836,72.8675,64.0
11850,0.5,0,1,2,0,1133.333333,1,1,26.832353,75.841749,40.8
11851,0.5,1,1,2,0,1099.958752,0,1,19.1759,72.9522,160.0
11852,0.5,0,1,3,0,1728.011059,1,1,19.0167,72.8167,500.0
11853,0.5,0,0,1,1,350.00807710000004,1,1,22.720512,75.834224,65.0
11854,0.5,1,1,2,0,485.3542234,0,0,18.966114,73.148278,57.0
11855,0.5,1,1,3,0,1575.100806,0,1,30.662283,76.822397,62.5
11856,0.5,0,1,3,0,1503.179803,1,1,28.585757,77.396668,78.0
11857,0.5,1,1,2,0,503.3432392,0,0,24.862517,78.28246700000001,54.2
11858,0.5,0,0,2,0,1033.30902,1,1,15.462648000000002,73.804488,85.0
11859,0,0,0,2,0,98.00078401,1,1,27.244478000000004,77.782574,50.0
11860,0,0,0,2,0,1000.0,1,1,13.10167,80.12833,44.0
11861,0.5,0,1,3,0,1263.823065,1,1,19.222101,72.988231,120.0
11862,0.5,1,1,2,0,1900.137232,0,1,19.05871,72.89969,180.0
11863,0,0,0,2,0,1030.15546,1,1,10.159679,76.38519000000001,55.0
11864,1,1,1,3,0,1047.711154,0,0,23.254675,77.498436,32.5
11865,0.5,1,0,3,0,1403.225806,0,1,20.324661,85.86346999999999,87.0
11866,0.5,0,0,3,0,2185.651839,1,1,12.96991,77.59796,170.0
11867,0.5,0,1,2,0,1078.317901,1,1,28.560719,77.386208,55.9
11868,0,0,0,2,0,900.1285898,1,1,19.886498,75.295035,21.0
11869,0.5,0,1,3,0,1418.115279,1,1,12.9077,77.6755,93.0
11870,0,0,0,2,0,1100.16044,1,1,28.638934000000003,77.32645699999999,48.0
11871,0.5,0,1,2,0,1150.121065,1,1,26.900926,75.775927,38.0
11872,0,0,0,2,0,1100.110011,1,1,26.851529,80.91350600000001,40.0
11873,0,0,0,3,0,2000.0,1,1,24.090195,87.990011,80.0
11874,0,1,0,3,0,1200.0,0,1,22.8,86.18333,42.0
11875,0.5,1,1,2,0,995.0248756,0,1,18.6182,73.7447,62.0
11876,0.5,1,1,3,0,1549.966615,0,1,30.662283,76.822397,69.64
11877,0.5,0,0,2,0,1350.063532,1,1,30.692243,76.750614,85.0
11878,0,0,0,3,0,1400.295421,1,1,22.598052,88.519625,47.4
11879,1,0,1,2,0,998.8971167,1,0,12.808137,77.58308000000001,63.4
11880,0.5,1,1,2,0,1051.051051,0,1,18.573994,73.753171,56.0
11881,0.5,0,1,2,0,660.0224408,1,1,19.255098,72.9815265,100.0
11882,0,0,1,3,0,1450.245426,1,1,26.906098,75.825254,65.0
11883,0.5,1,0,1,0,505.0505051,0,1,12.89911,80.169,20.0
11884,0.5,0,0,3,0,1460.047783,1,1,30.662283,76.822397,55.0
11885,0,0,0,1,0,730.2231237000001,1,1,17.4279,78.536,18.0
11886,0.5,0,1,3,0,1390.6542060000002,1,0,26.900926,75.775927,37.2
11887,0,0,0,1,0,484.8484848000001,1,1,29.96667,78.16667,12.0
11888,1,1,1,1,0,416.4300587,0,0,19.1955,72.8728,110.0
11889,0,0,0,5,0,1500.0789519999998,1,1,13.078221,77.578114,190.0
11890,0,0,0,1,0,900.0,1,1,20.751625,78.624557,13.5
11891,0,0,0,2,0,1050.080775,1,1,28.595305,77.347365,78.0
11892,0.5,0,0,2,0,1150.747986,1,1,20.928222,79.842268,130.0
11893,0.5,0,0,3,0,1440.015258,1,1,28.577673,77.389781,75.5
11894,0.5,0,0,3,0,1403.2625859999998,1,1,19.255098,72.9815265,240.0
11895,0.5,0,1,3,0,1750.0,1,1,28.560719,77.386208,87.5
11896,0,0,0,2,0,1152.141802,1,1,12.857176,77.592324,78.0
11897,0,1,0,2,0,1295.221081,0,1,17.45,78.5,58.0
11898,0.5,1,1,3,0,2450.627072,0,1,12.863589,77.656426,170.0
11899,0,1,0,2,0,800.1488649,0,1,26.469334000000003,74.602014,21.5
11900,0.5,0,1,2,0,1035.263669,1,1,26.900926,75.775927,32.0
11901,0.5,1,1,2,0,843.6876822,0,1,19.249861,72.96386600000001,110.0
11902,0.5,0,0,3,0,1249.056604,1,1,12.96991,77.59796,66.2
11903,0.5,1,0,4,0,5449.888277,0,1,13.02375,77.57785200000001,1000.0
11904,0,0,0,2,0,1055.194805,1,1,21.17,72.83,26.0
11905,0.5,0,0,3,0,1400.055448,1,1,28.40473,77.367514,50.5
11906,0.5,0,0,1,0,448.199853,1,1,28.66667,77.41667,12.2
11907,0.5,0,0,3,0,1674.914351,1,1,12.9958935,77.761394,88.0
11908,0.5,0,0,4,0,4310.344828,1,1,13.050999999999998,77.5962,360.0
11909,0,0,0,3,0,1746.2165309999998,1,1,28.656129,77.497742,45.0
11910,0.5,0,1,2,0,1050.328228,1,1,26.16667,75.78333,33.6
11911,0.5,1,0,3,0,995.9893048,0,1,20.75,78.61667,14.9
11912,0.5,0,0,3,0,67500.67501,1,0,19.2167,73.0833,7500.0
11913,1,1,1,3,0,1492.537313,0,0,18.96,72.82,100.0
11914,0.5,0,0,3,0,1050.0,1,1,22.620289,88.43493000000001,42.0
11915,0.5,0,0,2,0,833.8983051,1,1,22.483471,88.417711,24.6
11916,0,0,0,2,0,761.0350076000001,1,1,12.760339,80.004278,30.0
11917,0,0,0,3,0,2181.241325,1,1,22.54111,88.33778000000001,110.0
11918,0.5,0,1,3,0,1580.146873,1,1,30.662283,76.822397,62.4
11919,0.5,0,1,3,0,1730.1038059999998,1,1,18.5101,73.8141,200.0
11920,0,0,0,2,0,1240.265359,1,1,11.00972,76.82806,43.0
11921,0.5,1,0,2,0,1000.0,0,1,30.664299,76.817624,28.5
11922,0.5,0,0,2,0,1400.032308,1,1,19.1145,72.8712,260.0
11923,0.5,0,0,3,0,1795.332136,1,1,28.568096,77.390253,100.0
11924,0.5,0,0,2,0,1380.002509,1,1,13.0034,77.6137,110.0
11925,0.5,0,0,4,0,2284.61187,1,1,19.05871,72.89969,450.0
11926,1,0,0,2,0,948.0,1,0,21.086981,79.08839300000001,23.7
11927,0.5,0,0,4,0,5300.0,1,1,22.54111,88.33778000000001,1060.0
11928,0.5,0,1,2,0,1051.267814,1,1,18.651598,73.735448,56.8
11929,0,1,0,3,0,1590.457256,0,1,30.756258000000003,76.655851,48.0
11930,0.5,0,1,2,0,965.3270292,1,1,28.698133,77.335746,24.5
11931,1,1,1,3,0,1754.9842600000002,0,0,30.696627000000003,76.693764,66.9
11932,0.5,0,1,5,0,3499.952273,1,1,19.05871,72.89969,1100.0
11933,0,0,0,2,0,906.2661833,1,1,22.485666,70.058918,17.5
11934,0.5,0,0,3,0,1250.0,1,1,22.699244,88.45008399999999,34.0
11935,0,0,0,2,0,907.2058061,1,1,27.16092,73.38490300000001,35.0
11936,0,0,0,3,0,1040.118871,1,1,9.994,76.292,49.0
11937,0.5,0,0,4,0,3087.341898,1,1,13.04034,77.591347,310.0
11938,0.5,0,1,6,0,10780.2183,1,1,21.143354,72.770931,800.0
11939,0,1,1,3,0,1765.002521,0,1,26.928785,75.828002,35.0
11940,0,0,0,2,0,769.8229407,1,1,21.052338,75.055548,30.0
11941,0.5,0,0,2,0,955.1424186,1,1,28.568096,77.390253,56.0
11942,0.5,0,0,2,0,1162.340178,1,1,19.068492000000003,72.898896,210.0
11943,0.5,0,0,3,0,2029.215624,1,1,28.394375,77.35722700000001,63.9
11944,0,0,0,3,0,1280.2275960000002,1,1,22.43917,88.39583,36.0
11945,0.5,0,0,2,0,700.2188183999999,1,1,22.479986,88.372755,16.0
11946,0.5,0,0,4,0,2549.519514,1,1,21.17,72.83,130.0
11947,0,0,0,2,0,1118.6819890000002,1,1,12.896796,77.5724,110.0
11948,0.5,0,1,3,0,1475.008738,1,1,26.900926,75.775927,42.2
11949,0.5,1,1,3,0,1692.047377,0,1,29.134525,75.734764,210.0
11950,0,0,0,3,0,720.0164575,1,1,28.351646,77.33536,35.0
11951,0,1,1,3,0,2425.015954,0,1,13.092356,77.61346800000001,190.0
11952,0.5,0,0,3,0,2211.9815670000003,1,1,30.662283,76.822397,120.0
11953,0.5,1,0,4,0,2250.0,0,1,17.6672,83.2051,67.5
11954,0.5,0,0,3,0,1550.087192,1,1,28.5216,77.3863,80.0
11955,0.5,0,1,1,0,637.5,1,1,19.076057,73.097319,30.6
11956,0.5,0,1,2,0,1213.040182,1,1,19.221571,73.042474,160.0
11957,0.5,0,1,3,0,1068.319,1,1,24.69028,78.41889,200.0
11958,0.5,1,1,2,0,782.3784304,0,0,18.966114,73.148278,65.0
11959,0.5,1,0,2,0,1358.203549,0,1,18.558319,73.77588,75.0
11960,0.5,0,0,3,0,1600.0,1,1,26.724219,88.326357,52.0
